"file";"ID";"N";"M";"SD";"r";"method";"result"
"N240_M4_SD2_r0.4_A0O2I8V4";"A0O2I8V4";240;4;2;0.4;"diversity";"3, 3, 1, 1, 3, 2, 2, 3, 2, 3, 2, 1, 2, 2, 2, 2, 3, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 3, 2, 2, 1, 3, 1, 1, 2, 1, 3, 2, 2, 3, 1, 2, 1, 1, 3, 2, 1, 3, 1, 3, 2, 3, 3, 2, 1, 3, 3, 1, 2, 1, 1, 2, 2, 3, 1, 1, 2, 3, 3, 2, 1, 3, 2, 2, 3, 1, 1, 2, 3, 3, 3, 3, 1, 1, 2, 1, 3, 2, 3, 2, 1, 3, 2, 3, 1, 1, 3, 3, 3, 2, 2, 2, 1, 3, 1, 3, 1, 3, 1, 3, 2, 1, 2, 1, 1, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 1, 2, 3, 2, 3, 3, 2, 2, 2, 1, 1, 3, 2, 2, 3, 1, 3, 3, 3, 3, 1, 3, 2, 2, 1, 2, 3, 1, 1, 1, 2, 3, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 3, 3, 3, 1, 2, 2, 3, 1, 2, 1, 1, 3, 3, 3, 2, 3, 1, 3, 1, 1, 2, 1, 1, 2, 1, 3, 2, 2, 3, 2, 2, 3, 1, 1, 2, 1, 3, 3, 1, 3, 2, 1, 2, 3, 1, 2, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 2, 3, 2, 3, 1, 1"
"N240_M4_SD2_r0.4_A0O2I8V4";"A0O2I8V4";240;4;2;0.4;"k-means";"3, 2, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 3, 1, 2, 1, 3, 1, 1, 3, 2, 3, 2, 3, 3, 2, 1, 1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 3, 2, 1, 3, 3, 2, 1, 3, 3, 2, 2, 3, 1, 1, 1, 2, 3, 3, 1, 2, 3, 2, 1, 1, 1, 3, 2, 3, 2, 3, 2, 3, 2, 1, 3, 3, 2, 1, 2, 1, 2, 1, 3, 1, 3, 3, 1, 1, 2, 3, 2, 2, 1, 1, 3, 3, 3, 1, 1, 3, 3, 2, 2, 1, 2, 3, 1, 2, 1, 3, 2, 2, 3, 2, 1, 1, 1, 2, 3, 3, 3, 2, 3, 3, 2, 1, 3, 3, 2, 2, 1, 3, 2, 1, 3, 3, 1, 1, 1, 1, 2, 3, 3, 3, 3, 2, 2, 3, 1, 1, 2, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 1, 3, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 1, 3, 3, 1, 3, 1, 1, 3, 1, 1, 2, 3, 1, 1, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 2, 3, 2, 1, 1, 1, 2, 2, 2, 2"
"N240_M4_SD2_r0.4_A0O2I8V4";"A0O2I8V4";240;4;2;0.4;"k-plus";"2, 3, 2, 2, 3, 3, 3, 1, 1, 3, 1, 3, 1, 1, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 2, 3, 1, 3, 1, 1, 2, 1, 3, 3, 2, 2, 3, 1, 2, 3, 3, 2, 2, 1, 1, 2, 3, 3, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 2, 3, 2, 1, 3, 3, 1, 2, 1, 2, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 2, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 3, 2, 3, 1, 2, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 1, 3, 2, 1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 3, 1, 3, 1, 3, 3, 3, 1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1, 2, 1, 1, 3, 1, 2, 1, 3, 3, 3, 1, 3, 3, 2, 2, 2, 1, 2, 3, 3, 2, 2, 1, 3, 3, 1, 1, 2, 1, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 1, 1, 3, 1, 2, 3, 3, 2, 1, 3, 1, 1, 2, 1, 1, 2, 2, 2, 3, 3, 3, 1, 3, 1, 2, 3, 1, 1"
"N240_M4_SD2_r0.4_A0O2I8V4";"A0O2I8V4";240;4;2;0.4;"k-plus-skew-kurtosis";"3, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 3, 3, 1, 1, 1, 1, 1, 2, 2, 2, 3, 2, 3, 1, 3, 3, 2, 3, 3, 1, 1, 3, 3, 2, 1, 3, 2, 1, 2, 3, 3, 2, 3, 1, 2, 2, 3, 3, 2, 1, 1, 3, 1, 3, 1, 2, 3, 3, 2, 2, 1, 3, 1, 3, 1, 2, 3, 1, 3, 2, 3, 1, 2, 3, 2, 1, 2, 3, 3, 3, 3, 2, 1, 3, 2, 1, 2, 3, 2, 2, 1, 1, 3, 2, 1, 1, 3, 2, 2, 1, 1, 2, 3, 2, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 3, 1, 3, 2, 2, 1, 1, 1, 3, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3, 2, 1, 1, 3, 2, 1, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 1, 1, 3, 3, 1, 1, 3, 2, 3, 1, 3, 2, 2, 2, 1, 1, 3, 1, 2, 1, 2, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 3, 1, 2, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3, 2, 3, 1, 1, 2, 3, 3, 3, 2, 1, 2, 2, 1, 1, 3, 1, 3, 3, 1, 3, 3, 3, 2, 1, 1, 2, 3, 1, 3, 1"
"N240_M4_SD2_r0.4_A0O2I8V4";"A0O2I8V4";240;4;2;0.4;"k-plus-correlation";"2, 3, 2, 3, 3, 1, 1, 3, 1, 2, 3, 1, 3, 3, 3, 3, 2, 1, 3, 2, 1, 2, 3, 2, 1, 2, 3, 3, 3, 3, 1, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 1, 1, 2, 3, 3, 1, 2, 1, 3, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 3, 1, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 3, 2, 1, 2, 2, 3, 3, 2, 3, 3, 3, 3, 1, 3, 3, 1, 3, 2, 2, 3, 1, 1, 1, 1, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 3, 3, 2, 2, 1, 3, 1, 1, 1, 3, 1, 3, 2, 3, 2, 3, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 3, 1, 2, 2, 3, 3, 3, 1, 1, 3, 3, 1, 3, 3, 1, 2, 1, 1, 3, 1, 2, 2, 3, 2, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 3, 2, 2, 2, 1, 3, 2, 1, 2, 3, 3, 3, 3, 3, 3, 2, 1, 2, 2, 2, 2, 3, 3, 3, 1, 3"
"N240_M4_SD2_r0.4_A0O2I8V4";"A0O2I8V4";240;4;2;0.4;"random";"1, 3, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 3, 2, 1, 1, 3, 3, 2, 2, 1, 2, 3, 2, 1, 2, 1, 3, 3, 2, 1, 1, 2, 3, 2, 3, 2, 1, 3, 3, 2, 3, 2, 3, 1, 2, 1, 2, 3, 1, 1, 2, 1, 1, 2, 2, 1, 2, 3, 1, 3, 3, 2, 1, 2, 1, 3, 2, 1, 1, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3, 1, 3, 1, 2, 3, 3, 3, 1, 3, 1, 1, 2, 2, 3, 2, 2, 3, 1, 2, 3, 1, 3, 1, 2, 1, 3, 1, 3, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 3, 1, 1, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 2, 1, 3, 2, 2, 2, 1, 3, 2, 2, 3, 2, 3, 1, 1, 2, 3, 1, 3, 2, 1, 3, 3, 1, 3, 1, 3, 1, 3, 2, 1, 1, 1, 2, 1, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 1, 2, 2, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 1, 1, 3, 3, 1, 1, 3, 1, 3, 3, 2, 3, 3, 1, 2, 3, 3, 2, 2, 3, 1"
"N168_M5_SD2_r0.4_Q9Z0V1F4";"Q9Z0V1F4";168;5;2;0.4;"diversity";"2, 1, 3, 3, 3, 1, 1, 3, 2, 2, 3, 3, 3, 2, 3, 1, 1, 1, 2, 1, 1, 3, 2, 2, 1, 1, 1, 2, 3, 1, 2, 3, 2, 3, 2, 1, 1, 2, 2, 2, 3, 3, 1, 1, 2, 2, 3, 1, 3, 1, 2, 3, 2, 1, 2, 1, 1, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 1, 2, 1, 3, 2, 2, 3, 1, 2, 2, 1, 3, 1, 1, 3, 3, 1, 2, 1, 2, 3, 3, 2, 3, 3, 2, 1, 3, 3, 1, 1, 1, 2, 3, 1, 1, 3, 1, 1, 2, 2, 3, 2, 1, 3, 3, 1, 3, 2, 3, 1, 3, 3, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 3, 2, 3, 1, 2, 1, 1, 3, 1, 2, 3, 3, 1, 2, 2, 3, 3, 1, 2, 3, 2, 3, 1, 2, 3, 3, 1, 1, 3, 3, 2, 2, 2, 2, 2"
"N168_M5_SD2_r0.4_Q9Z0V1F4";"Q9Z0V1F4";168;5;2;0.4;"k-means";"1, 2, 1, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 1, 3, 3, 2, 1, 2, 1, 2, 1, 1, 2, 3, 3, 1, 3, 2, 2, 3, 1, 2, 2, 3, 2, 3, 1, 1, 1, 3, 2, 3, 1, 1, 1, 2, 3, 3, 2, 2, 1, 3, 1, 3, 2, 1, 2, 1, 1, 2, 1, 3, 3, 2, 2, 2, 3, 1, 2, 1, 1, 3, 3, 2, 3, 3, 3, 1, 2, 2, 2, 1, 1, 2, 2, 3, 1, 3, 2, 1, 1, 3, 3, 1, 2, 1, 3, 2, 1, 1, 1, 2, 2, 1, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 2, 1, 3, 2, 2, 3, 2, 3, 2, 3, 2, 1, 3, 1, 2, 3, 3, 2, 2, 3, 3, 1, 3, 2, 3, 3, 1, 3, 2, 1, 3, 2, 1, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 3, 3, 1, 3, 2, 2, 2"
"N168_M5_SD2_r0.4_Q9Z0V1F4";"Q9Z0V1F4";168;5;2;0.4;"k-plus";"1, 2, 2, 3, 3, 3, 2, 1, 3, 1, 1, 1, 3, 2, 1, 3, 2, 1, 2, 3, 1, 3, 3, 2, 3, 3, 3, 2, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 3, 2, 3, 3, 3, 3, 1, 3, 3, 2, 2, 3, 2, 3, 1, 1, 2, 3, 1, 3, 1, 3, 2, 2, 3, 1, 1, 2, 2, 2, 2, 3, 1, 1, 2, 2, 3, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 3, 1, 3, 3, 2, 1, 2, 2, 3, 2, 1, 2, 3, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 3, 2, 2, 3, 3, 2, 3, 1, 3, 1, 2, 1, 3, 1, 2, 3, 3, 1, 2, 3, 1, 1, 3, 3, 1, 2, 3, 3, 2, 3, 3, 1, 3, 1, 3, 3, 1, 1, 2, 2, 3, 2, 2, 2, 1, 2, 3, 2"
"N168_M5_SD2_r0.4_Q9Z0V1F4";"Q9Z0V1F4";168;5;2;0.4;"k-plus-skew-kurtosis";"1, 3, 1, 3, 1, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 1, 3, 2, 3, 2, 3, 1, 1, 1, 2, 1, 3, 2, 1, 3, 1, 2, 1, 2, 3, 2, 1, 2, 3, 1, 1, 3, 3, 1, 3, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 3, 1, 2, 3, 2, 3, 1, 3, 3, 3, 2, 1, 3, 2, 3, 2, 3, 1, 1, 1, 1, 3, 1, 2, 3, 1, 2, 2, 2, 2, 3, 1, 3, 1, 1, 1, 3, 2, 3, 2, 1, 3, 1, 3, 1, 2, 2, 1, 3, 3, 3, 1, 2, 2, 1, 3, 1, 1, 3, 2, 2, 1, 3, 2, 2, 3, 3, 2, 1, 3, 2, 2, 1, 3, 2, 3, 1, 2, 1, 2, 3, 2, 1, 1, 1, 2, 2, 3, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 1, 3, 1, 3, 2, 1, 2, 1, 1, 3, 2, 1, 3"
"N168_M5_SD2_r0.4_Q9Z0V1F4";"Q9Z0V1F4";168;5;2;0.4;"k-plus-correlation";"3, 3, 3, 2, 2, 2, 1, 1, 3, 3, 2, 3, 3, 2, 1, 1, 2, 2, 1, 3, 3, 2, 2, 2, 1, 3, 1, 3, 2, 3, 3, 1, 2, 3, 1, 3, 3, 2, 1, 3, 1, 1, 1, 3, 3, 3, 3, 2, 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 1, 1, 2, 1, 2, 3, 3, 3, 1, 2, 1, 1, 3, 1, 2, 1, 3, 3, 1, 3, 1, 3, 2, 2, 3, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1, 3, 3, 3, 1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 1, 3, 2, 1, 2, 2, 3, 1, 3, 2, 1, 3, 3, 3, 2, 1, 2, 3, 1, 3, 1, 1, 2, 2, 3, 3, 1, 2, 1, 1, 2, 1, 3, 1, 1, 2, 2, 2, 2, 1, 1, 1, 3, 1, 3, 2, 3, 2, 1"
"N168_M5_SD2_r0.4_Q9Z0V1F4";"Q9Z0V1F4";168;5;2;0.4;"random";"3, 1, 2, 2, 3, 3, 3, 2, 2, 3, 1, 3, 1, 1, 3, 2, 3, 3, 1, 1, 1, 3, 1, 2, 3, 2, 3, 3, 2, 2, 1, 2, 2, 2, 3, 3, 3, 3, 2, 1, 2, 3, 3, 1, 2, 3, 1, 1, 2, 3, 1, 2, 1, 3, 3, 1, 3, 1, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 3, 2, 3, 3, 3, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 3, 2, 1, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 1, 3, 2, 1, 1, 3, 3, 3, 3, 1, 2, 2, 3, 1, 3, 1, 2, 2, 1, 2, 3, 3, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 3, 1, 3, 1, 2, 1, 3, 3, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 1, 1, 2"
"N60_M3_SD3_r0.5_B8N9J0I6";"B8N9J0I6";60;3;3;0.5;"diversity";"2, 3, 1, 1, 2, 2, 2, 1, 2, 3, 3, 3, 3, 3, 3, 2, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 2, 3, 2, 2, 3, 3, 1, 1, 1, 2, 3, 3, 2, 1, 3, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 3, 3, 2, 3, 1"
"N60_M3_SD3_r0.5_B8N9J0I6";"B8N9J0I6";60;3;3;0.5;"k-means";"1, 1, 2, 1, 3, 2, 1, 3, 3, 2, 3, 1, 3, 3, 3, 3, 2, 2, 1, 2, 1, 3, 2, 2, 1, 2, 3, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 3, 1, 1, 2, 3, 2, 1, 2, 3, 2, 2, 1, 2, 2, 1, 2, 3, 1, 1, 3, 1, 3, 3"
"N60_M3_SD3_r0.5_B8N9J0I6";"B8N9J0I6";60;3;3;0.5;"k-plus";"1, 2, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 1, 1, 1, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 2, 3, 2, 2, 3, 3, 1, 2, 3, 3, 3, 1, 3, 1, 1, 2, 2, 3, 3, 2, 3, 1, 1, 3, 3, 1, 3, 1, 2, 2, 1, 2, 2, 1, 3"
"N60_M3_SD3_r0.5_B8N9J0I6";"B8N9J0I6";60;3;3;0.5;"k-plus-skew-kurtosis";"3, 2, 1, 3, 3, 3, 3, 3, 2, 2, 1, 1, 2, 3, 2, 2, 2, 2, 3, 1, 1, 3, 3, 3, 3, 1, 3, 2, 3, 1, 1, 3, 2, 3, 3, 1, 1, 1, 3, 2, 2, 1, 1, 1, 2, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 2"
"N60_M3_SD3_r0.5_B8N9J0I6";"B8N9J0I6";60;3;3;0.5;"k-plus-correlation";"2, 3, 1, 2, 2, 3, 3, 1, 2, 1, 2, 3, 3, 2, 3, 3, 1, 2, 1, 1, 1, 3, 1, 2, 3, 2, 2, 2, 1, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1, 1, 3, 1, 1, 1, 3, 3, 1, 3, 1, 3, 1, 3, 2, 3, 1, 1"
"N60_M3_SD3_r0.5_B8N9J0I6";"B8N9J0I6";60;3;3;0.5;"random";"2, 2, 3, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 3, 2, 3, 1, 3, 2, 2, 3, 1, 3, 1, 2, 3, 2, 2, 3, 1, 3, 1, 1, 3, 1, 1, 3, 2, 1, 3, 3, 2, 2, 1, 3, 3, 2, 3, 2, 1, 3, 1, 1, 1, 3, 3, 1, 2"
"N240_M2_SD1_r0.5_U9F7R5C6";"U9F7R5C6";240;2;1;0.5;"diversity";"1, 3, 1, 1, 2, 1, 2, 2, 3, 1, 2, 3, 3, 2, 1, 1, 1, 3, 1, 3, 1, 2, 3, 3, 3, 2, 1, 2, 1, 2, 1, 3, 2, 3, 1, 3, 2, 3, 2, 1, 1, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3, 2, 1, 2, 2, 1, 3, 3, 2, 1, 3, 3, 2, 1, 1, 1, 3, 3, 3, 2, 3, 1, 1, 3, 2, 1, 3, 3, 2, 2, 1, 1, 2, 2, 3, 3, 2, 1, 3, 3, 3, 2, 1, 1, 3, 3, 3, 2, 3, 3, 2, 2, 1, 3, 3, 2, 2, 2, 2, 3, 2, 1, 3, 1, 2, 2, 2, 2, 3, 1, 1, 1, 2, 3, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 1, 3, 2, 2, 3, 2, 3, 3, 1, 1, 3, 1, 2, 1, 1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 3, 3, 2, 2, 3, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 3, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1, 3, 3, 3, 2, 1, 2, 3, 3, 1, 2, 1, 2, 2, 2, 1, 1, 3, 1, 3, 3, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 3, 3"
"N240_M2_SD1_r0.5_U9F7R5C6";"U9F7R5C6";240;2;1;0.5;"k-means";"1, 1, 2, 2, 3, 3, 2, 1, 2, 1, 3, 1, 3, 3, 1, 1, 3, 1, 1, 1, 1, 2, 2, 3, 2, 2, 1, 2, 1, 1, 2, 3, 1, 1, 2, 3, 3, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 3, 1, 2, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 2, 1, 2, 2, 2, 3, 3, 1, 3, 3, 1, 2, 3, 3, 3, 2, 3, 1, 1, 2, 1, 3, 3, 1, 3, 3, 1, 2, 2, 2, 3, 1, 3, 1, 1, 2, 1, 1, 2, 2, 3, 2, 2, 3, 3, 1, 1, 2, 3, 2, 3, 1, 3, 1, 1, 1, 1, 2, 3, 1, 2, 3, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, 2, 2, 3, 3, 1, 3, 3, 3, 2, 2, 3, 2, 2, 3, 1, 3, 2, 1, 2, 1, 2, 3, 2, 3, 1, 1, 2, 1, 1, 3, 2, 3, 2, 1, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 3, 2, 1, 1, 3, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 2, 1, 1, 3, 3, 3, 3, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 2, 2, 3, 2, 2, 1"
"N240_M2_SD1_r0.5_U9F7R5C6";"U9F7R5C6";240;2;1;0.5;"k-plus";"1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 3, 3, 2, 1, 1, 3, 2, 2, 3, 1, 1, 1, 2, 1, 1, 2, 2, 1, 3, 2, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 2, 1, 3, 3, 3, 2, 3, 3, 1, 3, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 3, 1, 2, 3, 1, 1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 1, 3, 2, 3, 1, 1, 3, 3, 2, 1, 1, 1, 3, 2, 3, 1, 1, 3, 2, 1, 3, 1, 2, 1, 3, 3, 2, 1, 2, 2, 3, 2, 1, 3, 2, 3, 2, 1, 2, 1, 2, 3, 1, 3, 3, 2, 2, 2, 2, 2, 2, 1, 3, 1, 3, 2, 2, 1, 2, 3, 1, 2, 3, 1, 1, 3, 2, 1, 1, 2, 3, 3, 1, 3, 2, 1, 3, 1, 3, 2, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 3, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 1, 3, 2, 3, 3, 3, 1, 3, 1, 3, 3, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 1"
"N240_M2_SD1_r0.5_U9F7R5C6";"U9F7R5C6";240;2;1;0.5;"k-plus-skew-kurtosis";"2, 3, 1, 2, 3, 3, 3, 2, 2, 1, 3, 1, 3, 2, 3, 2, 2, 1, 1, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 1, 2, 3, 3, 2, 1, 1, 2, 3, 1, 1, 3, 1, 2, 3, 2, 1, 3, 1, 2, 3, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 3, 2, 3, 2, 1, 3, 1, 2, 3, 1, 1, 2, 3, 2, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 2, 3, 1, 3, 3, 2, 1, 2, 2, 2, 3, 1, 3, 3, 2, 1, 2, 3, 2, 3, 3, 1, 1, 2, 3, 2, 1, 2, 1, 2, 1, 2, 3, 2, 1, 3, 3, 1, 3, 3, 2, 1, 3, 3, 1, 1, 2, 2, 3, 1, 2, 1, 2, 1, 1, 3, 1, 3, 1, 1, 3, 2, 1, 2, 1, 2, 3, 3, 1, 3, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 3, 1, 2, 1, 3, 2, 1, 3, 1, 1, 3, 2, 3, 2, 3, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 3, 3, 1, 2, 3, 1, 3, 1"
"N240_M2_SD1_r0.5_U9F7R5C6";"U9F7R5C6";240;2;1;0.5;"k-plus-correlation";"2, 1, 2, 2, 1, 2, 1, 3, 3, 1, 3, 1, 1, 3, 2, 3, 2, 2, 3, 2, 1, 1, 1, 1, 2, 3, 3, 2, 1, 2, 3, 1, 3, 2, 3, 3, 3, 1, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 3, 3, 1, 2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 1, 2, 2, 1, 3, 3, 2, 1, 2, 3, 1, 2, 3, 3, 1, 1, 2, 3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3, 1, 1, 1, 2, 1, 3, 2, 1, 2, 2, 2, 3, 3, 1, 2, 2, 1, 3, 2, 1, 1, 3, 1, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 2, 3, 1, 1, 1, 3, 3, 3, 1, 3, 2, 1, 2, 1, 2, 1, 2, 3, 3, 1, 2, 3, 2, 2, 3, 2, 3, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 2, 2, 3, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1, 2, 1, 2, 3, 1, 3, 1, 1, 3, 3, 1, 3, 3, 2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 1, 2, 1, 1, 3, 2, 2, 1, 3, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 3, 1, 1, 1"
