"file";"ID";"N";"M";"SD";"method";"result"
"N252_M5_SD3_r0.5_T0I8K5L2";"T0I8K5L2";"252";"5";0.5;"diversity";"1, 3, 4, 3, 4, 1, 1, 2, 3, 4, 2, 1, 2, 2, 4, 4, 4, 1, 3, 3, 3, 1, 2, 2, 2, 3, 4, 4, 3, 1, 4, 3, 1, 1, 2, 4, 3, 1, 3, 2, 1, 2, 4, 1, 1, 3, 3, 4, 1, 3, 3, 3, 2, 2, 4, 2, 1, 1, 2, 2, 3, 2, 1, 1, 1, 4, 3, 1, 2, 1, 2, 3, 3, 4, 2, 1, 4, 1, 4, 4, 3, 1, 3, 2, 3, 2, 4, 2, 1, 4, 3, 3, 4, 2, 4, 3, 3, 2, 3, 3, 4, 2, 2, 2, 1, 4, 3, 3, 4, 4, 3, 4, 3, 4, 2, 3, 2, 1, 1, 2, 4, 3, 2, 2, 3, 1, 3, 2, 1, 4, 3, 1, 3, 1, 4, 1, 4, 3, 4, 3, 2, 1, 4, 3, 1, 1, 4, 3, 3, 4, 2, 4, 1, 4, 2, 4, 2, 1, 3, 2, 3, 1, 3, 1, 3, 4, 2, 1, 4, 1, 3, 2, 1, 2, 2, 1, 4, 1, 3, 3, 3, 2, 1, 4, 1, 1, 1, 2, 3, 2, 4, 3, 1, 4, 4, 1, 2, 4, 3, 2, 4, 2, 2, 4, 3, 1, 3, 2, 1, 4, 4, 2, 2, 4, 2, 4, 2, 3, 1, 3, 3, 2, 1, 1, 1, 2, 1, 4, 4, 3, 4, 2, 4, 2, 2, 4, 4, 1, 3, 4, 2, 1, 1, 3, 1, 4, 2, 2, 4, 4, 2, 1"
"N252_M5_SD3_r0.5_T0I8K5L2";"T0I8K5L2";"252";"5";0.5;"k-means";"3, 1, 3, 3, 3, 3, 3, 2, 1, 1, 3, 2, 2, 2, 1, 3, 4, 1, 4, 1, 3, 4, 3, 4, 4, 3, 2, 2, 4, 3, 1, 1, 4, 1, 2, 3, 2, 4, 4, 3, 3, 3, 2, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 2, 3, 2, 4, 1, 4, 4, 1, 4, 1, 3, 3, 1, 2, 2, 3, 4, 2, 1, 4, 3, 1, 4, 2, 1, 4, 4, 4, 4, 1, 3, 2, 2, 3, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 3, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 2, 3, 2, 4, 3, 4, 4, 2, 4, 4, 4, 2, 4, 3, 4, 1, 1, 2, 4, 3, 1, 2, 1, 1, 4, 2, 3, 2, 2, 2, 1, 2, 3, 1, 2, 1, 3, 4, 2, 3, 2, 4, 3, 3, 1, 4, 1, 1, 4, 1, 4, 2, 2, 1, 2, 2, 2, 3, 4, 2, 2, 4, 4, 4, 2, 1, 3, 1, 1, 2, 1, 4, 2, 4, 2, 3, 3, 4, 3, 1, 4, 2, 1, 2, 3, 3, 3, 2, 4, 2, 2, 2, 3, 4, 1, 4, 1, 1, 4, 3, 2, 1, 3, 3, 1, 3, 2, 3, 3, 2, 3, 4, 1, 1, 3, 2, 3, 4, 3, 2, 3, 1, 2, 4, 1, 3, 1, 4, 3, 3, 1, 1, 1, 3, 4, 4, 4, 3, 3, 4, 2"
"N252_M5_SD3_r0.5_T0I8K5L2";"T0I8K5L2";"252";"5";0.5;"kplus";"2, 1, 1, 4, 3, 1, 3, 4, 1, 3, 1, 2, 2, 4, 2, 1, 3, 4, 2, 1, 2, 2, 2, 4, 2, 2, 2, 3, 2, 1, 1, 1, 3, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 1, 4, 4, 4, 3, 3, 3, 4, 1, 2, 4, 1, 4, 4, 3, 2, 1, 3, 1, 2, 2, 1, 4, 2, 3, 2, 1, 2, 2, 2, 4, 1, 1, 2, 4, 2, 1, 4, 1, 4, 3, 4, 4, 3, 4, 2, 2, 1, 1, 2, 2, 2, 4, 1, 4, 1, 3, 1, 2, 1, 1, 3, 3, 4, 4, 2, 3, 4, 1, 4, 3, 2, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 2, 4, 4, 3, 2, 2, 1, 1, 2, 1, 1, 3, 4, 1, 1, 2, 1, 1, 3, 4, 2, 1, 1, 3, 1, 3, 2, 3, 2, 4, 2, 1, 2, 4, 4, 1, 1, 3, 2, 3, 1, 4, 3, 3, 4, 3, 3, 4, 3, 4, 1, 3, 2, 3, 2, 3, 3, 4, 2, 2, 3, 3, 1, 3, 4, 4, 4, 4, 1, 3, 2, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 2, 1, 1, 1, 4, 3, 3, 1, 4, 4, 1, 4, 4, 4, 1, 2, 4, 3, 3, 1, 2, 2, 4, 3, 3, 4, 4, 1, 1, 2, 4, 3, 2, 2, 4, 3, 2, 3, 1, 3, 1"
"N252_M5_SD3_r0.5_T0I8K5L2";"T0I8K5L2";"252";"5";0.5;"kplus-skew-kurtosis";"2, 1, 2, 2, 2, 4, 3, 2, 4, 4, 2, 3, 3, 1, 3, 4, 2, 2, 2, 4, 4, 3, 2, 4, 4, 2, 1, 1, 2, 1, 2, 3, 2, 3, 2, 3, 2, 3, 3, 3, 2, 1, 2, 1, 3, 3, 1, 2, 2, 3, 1, 2, 1, 1, 2, 4, 3, 1, 4, 4, 2, 4, 1, 1, 2, 3, 2, 1, 2, 1, 2, 4, 2, 1, 1, 4, 4, 3, 3, 4, 1, 4, 2, 4, 3, 2, 1, 4, 1, 1, 1, 2, 1, 4, 4, 2, 4, 4, 2, 3, 4, 3, 2, 3, 3, 2, 3, 3, 1, 2, 1, 1, 4, 2, 3, 2, 3, 3, 4, 1, 3, 4, 2, 3, 4, 3, 1, 4, 3, 2, 2, 3, 3, 1, 3, 4, 3, 1, 1, 3, 3, 4, 3, 2, 1, 2, 1, 4, 1, 1, 2, 4, 2, 4, 1, 3, 2, 1, 2, 3, 1, 4, 3, 4, 4, 4, 3, 3, 1, 1, 2, 3, 1, 4, 1, 4, 2, 4, 1, 4, 4, 1, 4, 1, 2, 3, 1, 1, 2, 1, 2, 3, 3, 4, 1, 2, 1, 4, 1, 3, 1, 1, 1, 4, 2, 3, 4, 2, 4, 4, 3, 2, 4, 3, 4, 4, 4, 2, 3, 1, 4, 1, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 3, 4, 2, 4, 3, 1, 2, 3, 3, 4, 1, 1, 4, 4, 1, 4, 2, 4, 2, 4"
"N252_M5_SD3_r0.5_T0I8K5L2";"T0I8K5L2";"252";"5";0.5;"kplus-correlation";"4, 2, 2, 2, 3, 3, 1, 3, 3, 1, 1, 2, 2, 1, 3, 3, 1, 4, 1, 2, 2, 3, 3, 3, 4, 3, 2, 2, 3, 4, 1, 1, 4, 3, 2, 3, 1, 1, 2, 4, 4, 3, 1, 4, 2, 2, 2, 4, 4, 3, 3, 2, 2, 1, 1, 1, 4, 2, 1, 4, 4, 4, 1, 1, 1, 3, 4, 2, 4, 3, 2, 3, 1, 4, 3, 3, 1, 3, 3, 2, 3, 4, 3, 2, 1, 3, 2, 1, 2, 2, 4, 2, 4, 4, 2, 1, 1, 2, 2, 2, 3, 4, 4, 1, 1, 4, 2, 3, 2, 4, 1, 2, 1, 4, 1, 2, 4, 4, 1, 3, 3, 2, 3, 1, 4, 2, 4, 3, 2, 3, 1, 2, 1, 1, 1, 2, 3, 4, 3, 4, 1, 4, 2, 3, 4, 1, 2, 3, 2, 4, 2, 2, 1, 2, 3, 3, 1, 3, 2, 4, 1, 3, 1, 2, 4, 4, 4, 3, 1, 4, 1, 2, 3, 3, 4, 2, 2, 3, 3, 4, 2, 1, 1, 1, 3, 1, 2, 1, 3, 3, 3, 4, 4, 3, 1, 4, 4, 4, 3, 3, 1, 4, 3, 2, 4, 2, 2, 3, 4, 1, 2, 2, 4, 3, 4, 2, 3, 4, 1, 4, 1, 4, 2, 1, 1, 4, 1, 2, 1, 4, 3, 2, 2, 4, 4, 3, 3, 3, 1, 3, 1, 1, 4, 4, 1, 1, 4, 2, 3, 1, 4, 2"
"N252_M5_SD3_r0.5_T0I8K5L2";"T0I8K5L2";"252";"5";0.5;"random";"1, 4, 4, 3, 2, 1, 4, 3, 4, 1, 4, 1, 4, 4, 3, 2, 1, 1, 4, 4, 1, 4, 1, 3, 2, 4, 4, 4, 4, 1, 2, 2, 1, 2, 2, 3, 2, 4, 1, 4, 2, 4, 3, 3, 3, 2, 1, 4, 3, 3, 2, 1, 4, 3, 3, 2, 2, 3, 3, 2, 3, 1, 4, 3, 4, 2, 3, 4, 2, 1, 2, 4, 3, 1, 4, 3, 2, 3, 4, 2, 2, 1, 3, 2, 1, 2, 3, 1, 1, 4, 4, 3, 2, 4, 4, 3, 3, 3, 3, 4, 2, 3, 4, 4, 2, 1, 3, 2, 3, 3, 2, 4, 2, 3, 3, 4, 2, 4, 3, 4, 2, 1, 2, 4, 3, 3, 1, 1, 3, 1, 2, 2, 1, 4, 1, 1, 3, 3, 2, 1, 3, 1, 2, 2, 4, 1, 3, 2, 1, 4, 1, 2, 3, 3, 2, 2, 1, 3, 1, 3, 4, 4, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 4, 3, 4, 1, 1, 4, 1, 2, 4, 4, 2, 4, 4, 3, 1, 1, 3, 1, 2, 2, 3, 3, 3, 3, 1, 4, 2, 2, 4, 1, 2, 4, 3, 1, 3, 1, 4, 4, 1, 2, 4, 2, 1, 1, 2, 2, 1, 3, 2, 2, 4, 2, 3, 4, 4, 3, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 4, 1, 4, 4, 1, 2, 2, 4, 2, 4, 3, 1, 1, 3"
"N264_M2_SD1_r0.2_L2F8C4X5";"L2F8C4X5";"264";"2";0.2;"diversity";"2, 3, 1, 1, 4, 1, 4, 3, 3, 3, 1, 2, 1, 2, 4, 3, 2, 4, 4, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 1, 4, 4, 1, 2, 2, 4, 2, 3, 4, 1, 4, 4, 3, 3, 3, 2, 1, 4, 1, 2, 3, 3, 4, 1, 3, 2, 3, 2, 1, 2, 2, 2, 4, 2, 4, 4, 3, 4, 4, 1, 4, 1, 1, 4, 1, 3, 4, 3, 4, 1, 2, 4, 4, 3, 2, 2, 2, 3, 2, 1, 4, 1, 3, 1, 1, 1, 1, 2, 4, 4, 3, 3, 2, 1, 3, 4, 2, 4, 1, 3, 4, 1, 2, 4, 3, 4, 3, 3, 4, 3, 1, 3, 1, 3, 2, 3, 1, 3, 2, 1, 2, 1, 3, 4, 1, 4, 1, 1, 2, 1, 4, 4, 2, 3, 3, 4, 1, 1, 4, 4, 4, 1, 4, 3, 1, 3, 2, 1, 2, 2, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 2, 3, 1, 4, 3, 2, 4, 3, 4, 2, 1, 4, 4, 1, 2, 4, 2, 1, 1, 2, 2, 1, 1, 2, 4, 3, 4, 3, 4, 1, 2, 3, 4, 1, 1, 2, 4, 2, 2, 3, 3, 1, 1, 3, 4, 2, 1, 1, 4, 4, 1, 3, 2, 3, 2, 1, 1, 4, 3, 2, 2, 4, 2, 4, 3, 4, 4, 2, 1, 4, 2, 4, 2, 3, 3, 4, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 4, 1, 3"
"N264_M2_SD1_r0.2_L2F8C4X5";"L2F8C4X5";"264";"2";0.2;"k-means";"2, 3, 2, 2, 1, 3, 3, 1, 2, 2, 1, 1, 2, 1, 2, 3, 1, 2, 4, 3, 2, 1, 3, 3, 3, 2, 3, 3, 3, 1, 1, 4, 4, 1, 3, 4, 3, 1, 1, 2, 1, 4, 2, 4, 4, 2, 3, 2, 1, 4, 4, 2, 3, 4, 2, 4, 3, 2, 3, 2, 2, 4, 4, 3, 1, 1, 3, 4, 1, 1, 1, 4, 1, 4, 4, 4, 1, 4, 1, 4, 1, 1, 1, 2, 3, 3, 1, 1, 4, 4, 2, 2, 2, 4, 3, 4, 3, 4, 4, 2, 2, 3, 2, 4, 2, 2, 4, 4, 1, 3, 2, 1, 4, 4, 4, 3, 1, 2, 2, 3, 1, 1, 1, 3, 2, 4, 2, 2, 2, 2, 4, 3, 3, 1, 3, 2, 3, 2, 4, 3, 3, 1, 1, 2, 3, 1, 3, 3, 1, 4, 3, 3, 4, 4, 1, 3, 2, 3, 1, 1, 3, 2, 2, 1, 3, 2, 4, 3, 4, 4, 3, 1, 3, 1, 4, 1, 1, 1, 3, 1, 4, 4, 2, 2, 4, 3, 4, 2, 4, 4, 3, 2, 2, 2, 4, 3, 1, 3, 3, 1, 4, 1, 3, 4, 2, 3, 4, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 3, 1, 4, 3, 4, 2, 2, 4, 1, 1, 4, 4, 2, 1, 3, 3, 1, 3, 4, 3, 4, 2, 3, 1, 4, 3, 4, 3, 2, 4, 2, 2, 2, 3, 3, 2, 2, 2, 1, 4, 4, 4, 4, 2, 1, 1"
"N264_M2_SD1_r0.2_L2F8C4X5";"L2F8C4X5";"264";"2";0.2;"kplus";"3, 1, 2, 1, 3, 3, 4, 1, 1, 3, 4, 2, 4, 3, 4, 2, 3, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 4, 1, 1, 1, 4, 4, 1, 3, 4, 2, 2, 3, 4, 3, 2, 2, 3, 4, 4, 3, 3, 2, 1, 2, 4, 3, 2, 2, 2, 4, 2, 1, 3, 1, 1, 4, 1, 4, 3, 2, 3, 1, 1, 3, 4, 3, 1, 4, 2, 3, 4, 1, 3, 1, 2, 1, 1, 4, 4, 3, 3, 3, 4, 3, 1, 4, 4, 3, 3, 3, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 3, 3, 4, 1, 4, 1, 1, 2, 1, 2, 2, 2, 1, 4, 1, 4, 3, 3, 3, 2, 2, 2, 4, 4, 1, 2, 4, 3, 1, 4, 3, 3, 2, 1, 2, 3, 3, 3, 2, 4, 2, 2, 2, 3, 2, 4, 3, 4, 4, 1, 4, 3, 4, 1, 1, 1, 3, 4, 3, 3, 3, 1, 4, 1, 2, 2, 3, 4, 4, 1, 2, 1, 2, 3, 2, 4, 3, 2, 2, 1, 2, 1, 3, 1, 3, 1, 3, 2, 2, 4, 4, 4, 4, 2, 3, 2, 4, 2, 4, 1, 4, 2, 3, 4, 4, 1, 4, 2, 4, 1, 1, 4, 4, 4, 1, 1, 2, 1, 1, 4, 1, 1, 4, 4, 3, 3, 2, 4, 1, 4, 3, 1, 3, 3, 2, 2, 3, 1, 1, 1, 2, 2, 4, 2, 2, 4, 1, 4, 3, 2, 2, 2, 2, 3, 4, 2"
"N264_M2_SD1_r0.2_L2F8C4X5";"L2F8C4X5";"264";"2";0.2;"kplus-skew-kurtosis";"2, 1, 3, 1, 2, 2, 3, 4, 3, 3, 3, 2, 3, 1, 2, 1, 1, 1, 2, 3, 3, 4, 1, 4, 1, 2, 2, 4, 2, 4, 4, 1, 3, 1, 4, 3, 3, 3, 1, 1, 1, 4, 2, 3, 4, 1, 3, 4, 4, 4, 4, 4, 3, 3, 1, 3, 3, 3, 1, 1, 2, 2, 2, 4, 3, 4, 2, 4, 4, 3, 3, 1, 2, 4, 4, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 4, 1, 2, 4, 2, 4, 1, 2, 1, 3, 2, 1, 2, 1, 4, 4, 3, 4, 2, 2, 4, 3, 3, 1, 4, 4, 4, 1, 3, 2, 3, 2, 1, 4, 2, 2, 3, 1, 1, 4, 2, 2, 2, 1, 4, 3, 2, 4, 3, 2, 4, 4, 1, 4, 2, 1, 1, 4, 3, 1, 2, 1, 1, 4, 2, 2, 4, 2, 4, 1, 3, 1, 3, 2, 1, 4, 3, 3, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 4, 1, 2, 1, 3, 3, 3, 1, 4, 2, 1, 2, 4, 2, 2, 3, 2, 3, 2, 4, 4, 3, 3, 4, 1, 1, 2, 3, 2, 4, 3, 3, 4, 1, 3, 2, 3, 4, 4, 4, 4, 4, 2, 3, 4, 1, 1, 1, 2, 3, 3, 1, 4, 2, 1, 3, 3, 1, 4, 3, 4, 3, 2, 2, 3, 4, 3, 2, 1, 1, 4, 3, 2, 1, 3, 1, 4, 3, 2, 2, 1, 1, 4, 3, 3, 3, 3, 1, 2, 4, 2"
"N264_M2_SD1_r0.2_L2F8C4X5";"L2F8C4X5";"264";"2";0.2;"kplus-correlation";"1, 4, 4, 2, 1, 4, 1, 3, 3, 1, 4, 2, 3, 2, 4, 1, 3, 3, 2, 4, 4, 3, 3, 3, 2, 1, 1, 2, 1, 3, 3, 3, 4, 3, 1, 1, 3, 1, 1, 1, 4, 4, 2, 1, 2, 4, 1, 4, 3, 4, 1, 1, 4, 2, 2, 2, 3, 2, 2, 2, 1, 4, 3, 1, 1, 3, 1, 1, 1, 3, 1, 2, 4, 4, 2, 2, 4, 3, 2, 2, 2, 3, 2, 1, 1, 3, 2, 3, 2, 3, 1, 4, 1, 3, 4, 1, 2, 2, 3, 1, 4, 3, 4, 4, 2, 2, 1, 4, 3, 3, 4, 4, 4, 4, 4, 4, 2, 2, 2, 3, 4, 3, 4, 4, 3, 1, 2, 3, 4, 1, 1, 1, 3, 4, 4, 2, 3, 4, 2, 4, 2, 3, 1, 4, 3, 3, 3, 4, 2, 3, 4, 1, 1, 4, 2, 3, 1, 3, 2, 4, 1, 4, 3, 1, 3, 4, 4, 3, 4, 1, 4, 2, 1, 4, 1, 2, 3, 1, 2, 3, 3, 2, 1, 4, 1, 4, 1, 2, 2, 2, 2, 4, 3, 4, 4, 3, 3, 2, 1, 3, 2, 1, 2, 3, 1, 4, 3, 4, 4, 4, 3, 2, 2, 1, 2, 3, 2, 3, 4, 1, 2, 2, 1, 1, 4, 1, 3, 2, 4, 3, 3, 2, 3, 1, 2, 3, 4, 3, 2, 1, 2, 2, 1, 1, 4, 3, 1, 2, 2, 4, 4, 2, 3, 1, 2, 1, 2, 1, 1, 3, 4, 3, 1, 2"
"N264_M2_SD1_r0.2_L2F8C4X5";"L2F8C4X5";"264";"2";0.2;"random";"2, 4, 4, 2, 4, 4, 4, 2, 2, 1, 3, 3, 3, 1, 2, 2, 2, 4, 3, 1, 2, 4, 1, 2, 2, 3, 1, 4, 2, 3, 1, 2, 3, 3, 2, 4, 1, 3, 4, 2, 3, 2, 4, 4, 2, 1, 4, 2, 2, 4, 4, 1, 3, 4, 2, 4, 1, 4, 4, 1, 2, 2, 4, 4, 2, 2, 4, 4, 2, 1, 2, 2, 4, 2, 3, 4, 1, 4, 2, 3, 3, 2, 3, 2, 3, 3, 2, 3, 4, 2, 1, 4, 3, 4, 3, 2, 1, 3, 1, 3, 4, 2, 4, 1, 4, 2, 1, 3, 4, 4, 4, 1, 1, 3, 4, 1, 4, 2, 3, 4, 1, 4, 1, 1, 3, 2, 1, 3, 1, 3, 1, 2, 3, 3, 3, 1, 1, 2, 3, 3, 1, 4, 2, 1, 1, 1, 3, 3, 2, 1, 3, 3, 2, 1, 2, 1, 1, 3, 2, 1, 1, 4, 4, 3, 4, 3, 3, 4, 1, 4, 3, 1, 3, 4, 3, 1, 3, 2, 4, 3, 1, 3, 1, 3, 2, 1, 4, 4, 1, 1, 4, 4, 4, 2, 1, 1, 1, 4, 2, 3, 3, 4, 1, 2, 1, 4, 1, 2, 2, 3, 3, 1, 1, 2, 4, 2, 3, 4, 4, 2, 3, 2, 1, 1, 2, 1, 4, 3, 3, 3, 1, 3, 1, 2, 2, 3, 3, 3, 2, 4, 2, 4, 4, 1, 1, 2, 3, 2, 2, 2, 4, 3, 2, 1, 4, 4, 3, 3, 3, 2, 1, 1, 4, 1"
"N264_M2_SD1_r0.4_U8X9L7M5";"U8X9L7M5";"264";"2";0.4;"diversity";"3, 2, 3, 2, 1, 4, 1, 3, 2, 4, 2, 2, 2, 4, 2, 2, 1, 1, 2, 4, 3, 2, 4, 3, 4, 1, 1, 2, 4, 3, 2, 1, 4, 3, 2, 4, 4, 1, 1, 1, 1, 1, 3, 4, 2, 1, 4, 1, 3, 3, 3, 3, 4, 1, 2, 3, 1, 2, 3, 2, 2, 3, 1, 1, 3, 4, 4, 2, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 1, 3, 1, 4, 2, 4, 4, 4, 3, 3, 2, 2, 3, 1, 3, 1, 4, 4, 2, 4, 1, 4, 4, 1, 1, 2, 2, 3, 2, 1, 1, 2, 3, 1, 2, 3, 2, 3, 1, 4, 4, 1, 4, 3, 3, 3, 4, 3, 4, 2, 3, 1, 1, 3, 4, 4, 3, 3, 2, 3, 3, 4, 1, 3, 4, 2, 1, 4, 1, 2, 2, 2, 3, 3, 4, 3, 2, 4, 3, 1, 4, 2, 1, 2, 3, 1, 1, 3, 1, 4, 2, 3, 4, 3, 1, 2, 3, 3, 1, 1, 1, 2, 2, 2, 3, 1, 3, 4, 2, 4, 1, 2, 4, 3, 2, 3, 4, 2, 2, 3, 1, 2, 2, 4, 4, 3, 2, 1, 4, 3, 1, 4, 2, 1, 2, 4, 3, 2, 3, 4, 2, 1, 3, 2, 2, 2, 1, 1, 2, 1, 4, 4, 3, 3, 3, 4, 1, 4, 3, 2, 4, 2, 1, 1, 2, 4, 2, 4, 3, 1, 4, 3, 2, 2, 1, 1, 3, 4, 3, 3, 4, 1, 1, 4, 1, 1"
"N264_M2_SD1_r0.4_U8X9L7M5";"U8X9L7M5";"264";"2";0.4;"k-means";"4, 2, 4, 2, 4, 3, 1, 3, 2, 1, 1, 2, 2, 4, 3, 1, 2, 2, 4, 4, 2, 4, 4, 4, 1, 1, 2, 2, 1, 3, 1, 4, 1, 2, 2, 2, 4, 2, 3, 2, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2, 2, 4, 1, 2, 3, 1, 4, 4, 1, 1, 3, 2, 4, 3, 4, 1, 3, 2, 4, 1, 3, 1, 1, 3, 2, 1, 4, 2, 2, 4, 2, 1, 3, 4, 2, 1, 3, 1, 4, 4, 1, 1, 1, 2, 2, 1, 3, 3, 1, 4, 2, 4, 3, 4, 1, 1, 1, 2, 1, 3, 4, 3, 3, 4, 4, 2, 4, 1, 1, 4, 4, 2, 1, 1, 2, 3, 2, 1, 1, 1, 3, 2, 4, 3, 1, 4, 1, 2, 1, 4, 4, 3, 4, 2, 1, 3, 2, 1, 4, 1, 4, 4, 4, 3, 1, 4, 1, 3, 1, 3, 1, 3, 4, 3, 4, 1, 3, 4, 2, 3, 2, 3, 4, 2, 3, 2, 2, 3, 2, 1, 1, 3, 4, 4, 3, 1, 3, 4, 4, 4, 2, 3, 3, 4, 4, 2, 3, 4, 4, 4, 2, 1, 3, 4, 1, 4, 1, 4, 1, 1, 3, 1, 4, 3, 2, 4, 3, 3, 2, 1, 3, 4, 2, 2, 4, 2, 3, 2, 1, 2, 1, 2, 2, 3, 3, 4, 1, 2, 2, 1, 1, 3, 2, 1, 3, 2, 3, 1, 3, 3, 4, 3, 2, 4, 3, 2, 3, 1, 4, 3, 3, 3, 3"
"N264_M2_SD1_r0.4_U8X9L7M5";"U8X9L7M5";"264";"2";0.4;"kplus";"4, 1, 4, 3, 1, 3, 3, 3, 3, 4, 4, 3, 3, 4, 2, 3, 3, 3, 4, 3, 1, 1, 3, 4, 4, 4, 4, 1, 3, 2, 2, 4, 2, 3, 3, 4, 2, 4, 2, 3, 2, 4, 3, 4, 4, 1, 1, 3, 2, 3, 3, 3, 2, 4, 4, 1, 1, 4, 4, 1, 2, 4, 4, 2, 1, 4, 3, 1, 2, 4, 2, 1, 2, 1, 2, 3, 3, 2, 4, 1, 4, 2, 1, 2, 1, 1, 2, 1, 4, 3, 2, 2, 2, 3, 1, 3, 2, 2, 4, 2, 2, 1, 4, 1, 1, 4, 4, 3, 2, 1, 1, 1, 1, 4, 1, 3, 2, 1, 3, 4, 2, 1, 1, 2, 2, 4, 2, 1, 2, 1, 1, 2, 2, 2, 4, 4, 2, 1, 4, 4, 2, 1, 3, 1, 3, 4, 3, 3, 2, 1, 4, 4, 3, 2, 1, 3, 2, 1, 4, 2, 1, 1, 4, 3, 1, 3, 2, 1, 4, 4, 1, 2, 3, 2, 1, 3, 1, 2, 2, 3, 3, 4, 2, 3, 3, 2, 1, 2, 3, 2, 4, 3, 3, 4, 1, 2, 1, 1, 2, 3, 1, 4, 4, 3, 3, 2, 2, 3, 2, 2, 1, 1, 1, 4, 4, 3, 2, 4, 3, 3, 4, 1, 1, 2, 1, 3, 3, 3, 4, 4, 3, 4, 4, 1, 4, 3, 4, 3, 2, 2, 4, 4, 4, 4, 1, 1, 1, 2, 3, 3, 2, 1, 2, 3, 2, 4, 1, 3, 4, 2, 1, 1, 3, 3"
"N264_M2_SD1_r0.4_U8X9L7M5";"U8X9L7M5";"264";"2";0.4;"kplus-skew-kurtosis";"4, 3, 1, 4, 2, 3, 3, 2, 4, 3, 4, 3, 2, 3, 4, 1, 2, 2, 1, 2, 2, 1, 2, 3, 1, 4, 3, 4, 3, 3, 3, 2, 1, 1, 4, 1, 2, 3, 1, 4, 2, 1, 4, 2, 1, 2, 1, 2, 4, 3, 3, 3, 1, 3, 2, 2, 2, 4, 4, 4, 2, 3, 4, 1, 1, 1, 2, 1, 4, 3, 4, 2, 4, 2, 3, 1, 1, 2, 4, 1, 4, 4, 3, 3, 4, 3, 3, 2, 2, 3, 4, 3, 2, 3, 4, 4, 3, 1, 4, 4, 1, 2, 3, 4, 3, 4, 2, 2, 2, 4, 1, 2, 3, 2, 2, 2, 3, 3, 2, 1, 2, 2, 1, 1, 4, 2, 3, 2, 4, 1, 2, 1, 1, 1, 2, 3, 1, 3, 4, 2, 3, 4, 4, 2, 2, 1, 4, 2, 1, 1, 3, 2, 4, 1, 1, 1, 3, 3, 2, 1, 2, 1, 1, 3, 4, 2, 1, 4, 1, 4, 1, 1, 2, 2, 3, 1, 1, 1, 3, 4, 4, 1, 4, 2, 3, 3, 4, 1, 3, 1, 4, 1, 2, 3, 2, 3, 4, 2, 4, 3, 3, 1, 2, 1, 3, 2, 1, 4, 1, 4, 1, 1, 3, 2, 1, 1, 3, 3, 2, 3, 1, 4, 3, 4, 1, 2, 3, 1, 3, 4, 4, 1, 3, 1, 4, 4, 3, 4, 2, 3, 4, 3, 4, 2, 4, 4, 4, 1, 1, 2, 4, 4, 3, 4, 2, 2, 3, 4, 2, 2, 3, 3, 4, 3"
